,@AD#,@BO#,@BP#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@NKD#,@NQ#,@RTY#,@S#,@SB#,@SF#,@SM#,@TU#,@TY#,@US#,@W#,@YM#,BD#,BL#,BX#,CRD#,EX#,EZ#,IHO#,IRB#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2008-03-07 01:03:00,0.9315,63.9,2.0112,564.25,2716.0,1.0176,81.78,1308.0,1.5394,114.33593700000002,103.2,57.6,0.009748999999999999,154.0,1169.25,90.3,12720.0,1717.25,655.4,1447.75,13.71,0.9789,368.8,107.55468700000002,117.234375,117.234375,1110.0,12059.0,117.49,111.64,92.72,105.5,3581.0,105.14,29364.0,26475.0,105.51,984.5,3.9215,2.9699,9.765,2169.0,2.6536,20.4,365.4
2008-03-07 01:04:00,0.9318,63.9,2.0106,564.0,2716.0,1.0176,81.78,1307.25,1.5393,114.33593700000002,103.2,57.6,0.00975,154.0,1169.25,90.3,12720.0,1717.0,655.4,1447.75,13.71,0.9789,368.8,107.55468700000002,117.234375,117.234375,1110.0,12058.0,117.49,111.64,92.72,105.5,3581.0,105.14,29364.0,26475.0,105.49,984.6,3.9215,2.9699,9.765,2169.0,2.6536,20.39,365.4
2008-03-07 01:05:00,0.9317,63.9,2.0106,564.0,2716.0,1.0176,81.78,1307.75,1.5393,114.33593700000002,103.2,57.6,0.00975,154.0,1169.25,90.3,12720.0,1717.0,655.4,1447.75,13.71,0.9786,368.8,107.55468700000002,117.234375,117.234375,1109.5,12058.0,117.49,111.64,92.72,105.5,3581.0,105.14,29364.0,26475.0,105.49,984.6,3.9215,2.9699,9.765,2169.0,2.6536,20.4,365.4
2008-03-07 01:06:00,0.9316,63.9,2.0109,564.0,2716.0,1.0173,81.78,1308.0,1.5393,114.33593700000002,103.2,57.6,0.00975,154.0,1169.25,90.3,12720.0,1717.0,655.4,1447.75,13.71,0.9785,368.8,107.55468700000002,117.234375,117.234375,1109.5,12058.0,117.49,111.64,92.72,105.5,3581.0,105.14,29364.0,26475.0,105.49,984.3,3.9215,2.9699,9.765,2169.0,2.6536,20.395,365.4
2008-03-07 01:07:00,0.9316,63.9,2.0107,564.0,2716.0,1.0173,81.78,1308.0,1.5391,114.359375,103.2,57.6,0.009748999999999999,154.0,1169.25,90.3,12720.0,1717.0,655.4,1447.75,13.71,0.9785,368.8,107.5625,117.265625,117.234375,1109.0,12058.0,117.49,111.64,92.72,105.5,3581.0,105.14,29364.0,26475.0,105.52,984.3,3.9205,2.9699,9.765,2169.0,2.6536,20.395,365.4
2008-03-07 01:08:00,0.9315,63.88,2.0107,564.25,2716.0,1.0173,81.78,1308.25,1.539,114.375,103.2,57.6,0.009748,154.0,1169.25,90.3,12720.0,1718.5,655.4,1447.75,13.71,0.9785,368.8,107.5625,117.296875,117.28125,1109.0,12061.0,117.49,111.64,92.72,105.5,3581.0,105.14,29364.0,26475.0,105.5,984.2,3.92,2.9699,9.765,2169.0,2.6536,20.395,365.4
2008-03-07 01:09:00,0.9315,63.88,2.0107,564.25,2716.0,1.0172,81.78,1308.25,1.5387,114.375,103.2,57.6,0.009747,154.0,1169.25,90.3,12720.0,1718.5,655.4,1447.75,13.71,0.9785,368.8,107.5625,117.296875,117.296875,1109.0,12060.0,117.49,111.64,92.72,105.5,3581.0,105.14,29364.0,26475.0,105.5,984.2,3.92,2.9699,9.765,2169.0,2.6536,20.395,365.4
2008-03-07 01:10:00,0.9315,63.88,2.0107,564.25,2716.0,1.0172,81.78,1308.25,1.539,114.36718700000002,103.2,57.6,0.009747,154.0,1169.25,90.3,12720.0,1718.25,655.4,1447.75,13.71,0.9785,368.8,107.5625,117.265625,117.296875,1111.25,12060.0,117.49,111.64,92.72,105.5,3581.0,105.14,29364.0,26475.0,105.48,984.2,3.9205,2.9699,9.765,2169.0,2.6536,20.395,365.4
2008-03-07 01:11:00,0.9318,63.88,2.0111,563.5,2716.0,1.0172,81.78,1308.25,1.5397,114.36718700000002,103.2,57.6,0.009744,154.0,1169.25,90.3,12720.0,1718.25,655.4,1447.75,13.71,0.9789,368.8,107.5625,117.28125,117.296875,1111.25,12064.0,117.49,111.64,92.72,105.5,3581.0,105.14,29364.0,26475.0,105.45,984.5,3.9205,2.9699,9.765,2169.0,2.6536,20.39,365.4
2008-03-07 01:12:00,0.9324,63.88,2.011,564.0,2716.0,1.017,81.78,1308.25,1.5396,114.36718700000002,103.2,57.6,0.009744,154.0,1169.25,90.3,12720.0,1718.25,655.4,1447.75,13.71,0.9787,368.8,107.55468700000002,117.265625,117.296875,1111.25,12064.0,117.49,111.64,92.72,105.46,3581.0,105.14,29364.0,26475.0,105.45,984.6,3.9205,2.9699,9.765,2169.0,2.6535,20.39,365.4
2008-03-07 01:13:00,0.9326,63.88,2.011,564.0,2716.0,1.0172,81.78,1308.25,1.5398,114.36718700000002,103.2,57.6,0.009744,154.0,1169.25,90.3,12720.0,1718.25,655.4,1449.25,13.71,0.9788,368.8,107.55468700000002,117.265625,117.28125,1111.25,12064.0,117.49,111.64,92.72,105.46,3581.0,105.14,29364.0,26475.0,105.45,984.4,3.9215,2.9699,9.765,2168.0,2.6535,20.39,365.4
2008-03-07 01:14:00,0.9328,63.88,2.011,564.0,2716.0,1.0172,81.78,1308.0,1.5399,114.36718700000002,103.2,57.6,0.009744,154.0,1169.25,90.3,12720.0,1718.25,655.4,1450.0,13.71,0.9789,368.8,107.55468700000002,117.265625,117.265625,1111.25,12064.0,117.49,111.64,92.72,105.46,3581.0,105.14,29364.0,26475.0,105.46,984.5,3.9215,2.9699,9.765,2168.0,2.6535,20.39,365.4
2008-03-07 01:15:00,0.9324,63.88,2.0111,564.0,2716.0,1.0173,81.78,1308.0,1.54,114.36718700000002,103.2,57.6,0.009748,154.0,1169.25,90.3,12720.0,1717.5,655.4,1452.75,13.71,0.9791,371.0,107.55468700000002,117.265625,117.265625,1111.25,12064.0,117.49,111.64,92.72,105.46,3581.0,105.14,29364.0,26475.0,105.46,985.0,3.925,2.9699,9.765,2168.0,2.6535,20.395,365.4
2008-03-07 01:16:00,0.9326,63.88,2.0111,564.0,2716.0,1.017,81.78,1308.25,1.54,114.390625,103.2,57.6,0.009748,154.0,1169.25,90.3,12720.0,1717.5,655.4,1449.5,13.71,0.9791,371.0,107.5625,117.28125,117.296875,1111.25,12058.0,117.49,111.64,92.72,105.46,3581.0,105.14,29364.0,26475.0,105.46,985.2,3.925,2.9699,9.765,2169.0,2.6535,20.42,365.4
2008-03-07 01:17:00,0.9326,63.88,2.0105,564.0,2716.0,1.0175,81.78,1308.25,1.5395,114.38281200000002,103.2,57.6,0.009745,154.0,1169.25,90.3,12720.0,1717.5,655.4,1449.0,13.71,0.9791,371.0,107.5625,117.28125,117.296875,1111.25,12058.0,117.49,111.64,92.72,105.46,3581.0,105.14,29364.0,26475.0,105.46,984.5,3.926,2.9699,9.765,2169.0,2.6535,20.41,365.4
2008-03-07 01:18:00,0.9321,63.88,2.0107,563.75,2716.0,1.0175,81.78,1308.0,1.5395,114.38281200000002,103.2,57.6,0.009745,154.0,1169.25,90.3,12720.0,1717.5,655.4,1448.0,13.71,0.9786,369.2,107.5625,117.28125,117.3125,1111.25,12059.0,117.49,111.64,92.72,105.5,3581.0,105.14,29364.0,26475.0,105.5,984.7,3.925,2.9699,9.765,2169.0,2.6535,20.41,365.4
2008-03-07 01:19:00,0.9321,63.88,2.0106,563.5,2716.0,1.0175,81.78,1308.25,1.5396,114.38281200000002,103.2,57.6,0.009745,154.0,1169.25,90.3,12720.0,1717.5,655.4,1448.0,13.71,0.9786,369.2,107.5625,117.28125,117.3125,1111.25,12059.0,117.49,111.64,92.72,105.5,3581.0,105.14,29364.0,26475.0,105.5,985.0,3.925,2.9699,9.765,2169.0,2.6535,20.41,365.4
2008-03-07 01:20:00,0.9321,63.89,2.0106,563.5,2716.0,1.0175,81.78,1308.25,1.5394,114.38281200000002,103.2,57.6,0.009747,154.0,1169.25,90.3,12720.0,1717.5,655.4,1447.75,13.71,0.9788,369.2,107.5625,117.28125,117.3125,1108.5,12059.0,117.49,111.64,92.72,105.5,3581.0,105.14,29364.0,26475.0,105.5,985.1,3.925,2.9699,9.765,2169.0,2.6535,20.43,365.4
2008-03-07 01:21:00,0.9321,63.89,2.0106,563.5,2716.0,1.0175,81.78,1308.25,1.5392,114.38281200000002,103.2,57.6,0.009747,154.0,1169.25,90.3,12720.0,1717.5,655.4,1447.75,13.71,0.9787,369.2,107.5625,117.28125,117.3125,1108.5,12059.0,117.49,111.64,92.72,105.5,3581.0,105.14,29364.0,26475.0,105.5,985.1,3.922,2.9699,9.765,2169.0,2.6535,20.42,365.4
2008-03-07 01:22:00,0.9321,63.89,2.0106,563.5,2716.0,1.0175,81.78,1308.0,1.5392,114.375,103.2,57.6,0.009745,154.0,1169.25,90.3,12720.0,1717.5,655.4,1447.75,13.71,0.9787,368.8,107.5625,117.28125,117.296875,1108.5,12063.0,117.49,111.64,92.72,105.5,3581.0,105.14,29364.0,26475.0,105.53,985.1,3.922,2.9699,9.765,2169.0,2.6535,20.42,365.4
2008-03-07 01:23:00,0.9321,63.89,2.0106,563.25,2716.0,1.0175,81.78,1308.0,1.5395,114.375,103.2,57.6,0.009746,154.0,1169.25,90.3,12720.0,1717.25,655.4,1446.75,13.71,0.9787,368.8,107.5625,117.28125,117.296875,1108.5,12063.0,117.49,111.64,92.72,105.52,3581.0,105.14,29364.0,26475.0,105.52,985.0,3.922,2.9699,9.765,2169.0,2.655,20.42,365.4
2008-03-07 01:24:00,0.9321,63.89,2.0106,563.25,2716.0,1.0175,81.78,1308.0,1.5396,114.375,103.2,57.6,0.009746,154.0,1169.25,90.3,12720.0,1717.25,655.4,1446.75,13.71,0.9788,368.8,107.5625,117.296875,117.296875,1108.5,12063.0,117.49,111.64,92.72,105.52,3581.0,105.14,29364.0,26475.0,105.52,984.9,3.922,2.9699,9.765,2169.0,2.655,20.41,365.4
2008-03-07 01:25:00,0.9323,63.89,2.0106,563.5,2716.0,1.0175,81.78,1308.25,1.5398,114.375,103.2,57.6,0.009746,154.0,1169.25,90.3,12720.0,1717.25,655.4,1447.0,13.71,0.9788,368.8,107.5625,117.28125,117.296875,1108.5,12063.0,117.49,111.64,92.72,105.52,3581.0,105.14,29364.0,26475.0,105.52,984.9,3.922,2.9699,9.765,2169.0,2.655,20.4,365.4
2008-03-07 01:26:00,0.9322,63.89,2.0106,563.5,2716.0,1.0175,81.78,1308.25,1.5397,114.375,103.2,57.6,0.009746,154.0,1169.25,90.3,12720.0,1717.25,655.4,1447.0,13.71,0.9788,368.8,107.5625,117.28125,117.296875,1108.5,12063.0,117.49,111.64,92.72,105.49,3581.0,105.14,29364.0,26475.0,105.53,985.0,3.922,2.9699,9.765,2169.0,2.655,20.4,365.4
2008-03-07 01:27:00,0.9319,63.89,2.0106,563.5,2716.0,1.0175,81.78,1308.25,1.5394,114.375,103.2,57.6,0.009748,154.0,1169.25,90.3,12720.0,1717.25,655.4,1446.75,13.71,0.9787,368.8,107.5625,117.28125,117.28125,1108.5,12065.0,117.49,111.64,92.72,105.49,3581.0,105.14,29364.0,26475.0,105.54,984.9,3.923,2.971,9.765,2169.0,2.655,20.41,365.4
2008-03-07 01:28:00,0.9318,63.89,2.0109,563.5,2716.0,1.017,81.78,1308.0,1.5394,114.36718700000002,103.2,57.6,0.009748,154.0,1169.25,90.3,12720.0,1717.25,655.4,1446.25,13.71,0.9787,368.8,107.5625,117.296875,117.28125,1109.0,12065.0,117.49,111.64,92.72,105.49,3581.0,105.14,29364.0,26475.0,105.54,985.0,3.922,2.971,9.765,2169.0,2.655,20.41,365.4
2008-03-07 01:29:00,0.9316,63.88,2.0109,563.5,2716.0,1.017,81.78,1308.0,1.5393,114.36718700000002,103.2,57.6,0.009748,154.0,1169.25,90.3,12720.0,1717.25,655.4,1445.5,13.71,0.9787,368.8,107.5625,117.28125,117.28125,1111.0,12065.0,117.49,111.64,92.72,105.49,3581.0,105.14,29364.0,26475.0,105.54,985.0,3.922,2.971,9.765,2169.0,2.655,20.41,365.4
2008-03-07 01:30:00,0.9316,63.88,2.0109,563.5,2716.0,1.017,81.78,1308.0,1.5392,114.375,103.2,57.6,0.009746,154.0,1169.25,90.3,12720.0,1717.25,655.4,1445.5,13.71,0.9787,368.8,107.5625,117.265625,117.28125,1111.0,12065.0,117.49,111.64,92.72,105.49,3581.0,105.14,29364.0,26475.0,105.5,984.9,3.922,2.971,9.765,2169.0,2.655,20.41,365.4
2008-03-07 01:31:00,0.9312,63.88,2.0109,563.5,2716.0,1.017,81.78,1308.0,1.5392,114.38281200000002,103.2,57.6,0.009746,154.0,1169.25,90.3,12720.0,1717.25,655.4,1445.25,13.71,0.9788,368.8,107.5625,117.265625,117.28125,1111.0,12059.0,117.49,111.64,92.72,105.49,3581.0,105.14,29364.0,26475.0,105.5,985.0,3.922,2.971,9.765,2169.0,2.655,20.405,365.4
2008-03-07 01:32:00,0.9311,63.88,2.011,563.25,2716.0,1.017,82.13,1308.0,1.5393,114.375,103.2,57.6,0.00975,153.6,1169.25,90.3,12720.0,1717.25,655.4,1445.0,13.71,0.9788,367.5,107.5625,117.28125,117.28125,1108.0,12059.0,117.49,111.64,92.72,105.49,3581.0,105.14,29364.0,26475.0,105.51,984.8,3.922,2.971,9.765,2169.0,2.655,20.405,365.4
2008-03-07 01:33:00,0.9311,63.87,2.011,563.25,2716.0,1.017,82.0,1308.25,1.5392,114.36718700000002,103.2,57.6,0.009751000000000001,153.95,1169.25,90.3,12720.0,1717.25,655.4,1446.25,13.7,0.9788,367.5,107.5625,117.265625,117.28125,1108.0,12059.0,117.49,111.64,92.72,105.5,3581.0,105.14,29364.0,26475.0,105.5,984.7,3.922,2.971,9.765,2169.0,2.655,20.4,365.4
2008-03-07 01:34:00,0.9313,63.87,2.0111,563.25,2713.0,1.0169,82.25,1308.25,1.5393,114.36718700000002,103.2,57.6,0.009753,154.2,1169.25,90.3,12720.0,1717.25,655.4,1446.25,13.69,0.9783,367.5,107.5625,117.265625,117.296875,1108.0,12059.0,117.49,111.64,92.72,105.5,3581.0,105.14,29364.0,26475.0,105.52,984.8,3.92,2.971,9.765,2169.0,2.655,20.4,365.4
2008-03-07 01:35:00,0.931,63.87,2.0111,563.25,2713.0,1.0169,82.15,1308.0,1.5392,114.36718700000002,103.2,57.6,0.009756,154.35,1169.25,90.3,12720.0,1717.25,655.4,1446.25,13.69,0.9786,367.5,107.5625,117.25,117.28125,1108.0,12059.0,117.49,111.64,92.72,105.5,3581.0,105.14,29364.0,26475.0,105.52,984.8,3.918,2.971,9.765,2169.0,2.655,20.395,365.4
2008-03-07 01:36:00,0.9314,63.87,2.0113,563.25,2714.0,1.0169,82.21,1308.25,1.5395,114.36718700000002,103.2,57.6,0.009755,154.4,1169.25,90.3,12720.0,1717.25,655.4,1446.25,13.7,0.9784,367.5,107.5625,117.25,117.28125,1108.0,12059.0,117.49,111.64,92.72,105.54,3581.0,105.14,29364.0,26475.0,105.52,984.8,3.9195,2.971,9.765,2169.0,2.655,20.395,365.4
2008-03-07 01:37:00,0.9317,63.87,2.0115,563.25,2714.0,1.0169,82.21,1308.0,1.5394,114.36718700000002,103.2,57.6,0.009755,154.6,1169.25,90.3,12720.0,1717.25,655.4,1446.25,13.7,0.9784,367.5,107.5625,117.265625,117.28125,1108.0,12059.0,117.49,111.64,92.72,105.54,3581.0,105.14,29364.0,26475.0,105.52,984.7,3.9195,2.971,9.765,2169.0,2.655,20.395,365.4
2008-03-07 01:38:00,0.9317,63.87,2.0116,563.25,2714.0,1.0169,82.5,1308.25,1.5395,114.36718700000002,103.2,57.6,0.009754,154.65,1169.25,90.3,12720.0,1717.25,655.4,1446.25,13.77,0.978,367.5,107.5625,117.265625,117.28125,1107.25,12059.0,117.49,111.64,92.72,105.54,3581.0,105.14,29364.0,26475.0,105.55,985.1,3.9195,2.971,9.765,2169.0,2.655,20.395,365.4
2008-03-07 01:39:00,0.9314,63.87,2.0118,563.25,2714.0,1.0169,82.4,1308.25,1.5396,114.36718700000002,103.2,57.6,0.009753,154.8,1169.25,90.3,12720.0,1717.25,655.4,1446.0,13.77,0.9782,367.5,107.5625,117.265625,117.28125,1107.25,12059.0,117.49,111.64,92.72,105.54,3581.0,105.14,29364.0,26475.0,105.55,985.1,3.9195,2.971,9.765,2169.0,2.655,20.395,365.4
2008-03-07 01:40:00,0.9317,63.87,2.0118,563.25,2714.0,1.0174,82.5,1308.25,1.5395,114.36718700000002,103.2,57.6,0.009755,154.8,1169.25,90.3,12720.0,1716.75,655.4,1446.0,13.74,0.9782,367.5,107.5625,117.265625,117.28125,1107.25,12060.0,117.49,111.64,92.72,105.54,3581.0,105.14,29364.0,26475.0,105.55,985.1,3.9195,2.971,9.765,2169.0,2.655,20.395,365.4
2008-03-07 01:41:00,0.9315,63.87,2.0116,563.75,2712.0,1.0174,82.5,1308.0,1.5394,114.36718700000002,103.2,57.6,0.009755,154.25,1169.25,90.3,12720.0,1716.75,655.4,1446.0,13.74,0.9782,367.5,107.5625,117.265625,117.28125,1107.25,12059.0,117.49,111.64,92.72,105.54,3581.0,105.14,29364.0,26475.0,105.55,985.0,3.9195,2.971,9.765,2169.0,2.655,20.395,365.4
2008-03-07 01:42:00,0.9315,63.87,2.0118,563.75,2712.0,1.0174,82.35,1307.75,1.5394,114.375,103.2,57.6,0.009754,154.3,1169.25,90.3,12720.0,1716.75,655.4,1446.0,13.74,0.978,367.5,107.5625,117.265625,117.28125,1107.25,12059.0,117.49,111.64,92.72,105.54,3581.0,105.14,29364.0,26475.0,105.55,985.0,3.9195,2.971,9.765,2169.0,2.655,20.395,365.4
2008-03-07 01:43:00,0.9315,63.87,2.0118,563.75,2712.0,1.0174,82.35,1307.75,1.5393,114.375,103.2,57.6,0.009755,154.15,1169.25,90.3,12720.0,1716.75,655.4,1446.25,13.76,0.9777,367.5,107.5625,117.265625,117.28125,1107.25,12059.0,117.49,111.64,92.72,105.54,3581.0,105.14,29364.0,26475.0,105.55,985.0,3.9195,2.971,9.765,2169.0,2.655,20.395,365.4
2008-03-07 01:44:00,0.9315,63.87,2.0119,563.75,2716.0,1.0174,82.35,1307.25,1.5393,114.375,103.2,57.6,0.009754,154.2,1169.25,90.3,12720.0,1716.75,655.4,1446.25,13.76,0.9775,367.5,107.5625,117.265625,117.296875,1107.25,12056.0,117.49,111.64,92.72,105.59,3581.0,105.14,29364.0,26475.0,105.57,985.2,3.9195,2.971,9.765,2169.0,2.655,20.395,365.4
2008-03-07 01:45:00,0.9317,63.93,2.0126,563.75,2716.0,1.017,82.26,1307.25,1.5395,114.375,103.2,57.6,0.009753,154.15,1169.25,90.3,12720.0,1716.75,655.4,1446.25,13.72,0.9772,367.5,107.5625,117.265625,117.296875,1107.25,12057.0,117.49,111.64,92.72,105.57,3581.0,105.14,29364.0,26475.0,105.56,985.5,3.921,2.971,9.765,2169.0,2.655,20.395,365.4
2008-03-07 01:46:00,0.9317,63.93,2.0131,563.75,2716.0,1.017,82.26,1307.5,1.5395,114.36718700000002,103.2,57.6,0.009751000000000001,154.3,1169.25,90.3,12720.0,1716.5,655.4,1446.25,13.72,0.9773,367.5,107.5625,117.265625,117.296875,1107.25,12056.0,117.49,111.64,92.72,105.57,3581.0,105.14,29364.0,26475.0,105.59,985.5,3.921,2.971,9.765,2169.0,2.655,20.395,365.4
2008-03-07 01:47:00,0.9316,63.93,2.013,563.75,2716.0,1.0172,82.1,1307.5,1.5399,114.36718700000002,103.2,57.6,0.00975,154.1,1169.25,90.3,12720.0,1717.0,655.4,1446.25,13.72,0.9774,367.5,107.5625,117.265625,117.296875,1107.25,12056.0,117.49,111.64,92.72,105.6,3581.0,105.14,29364.0,26475.0,105.6,985.8,3.921,2.971,9.765,2169.0,2.655,20.395,365.4
2008-03-07 01:48:00,0.9318,63.93,2.0134,563.75,2716.0,1.0172,82.05,1307.75,1.5405,114.36718700000002,103.2,57.6,0.009751000000000001,154.15,1169.25,90.3,12720.0,1717.0,655.4,1446.25,13.72,0.978,367.5,107.5625,117.265625,117.296875,1106.75,12059.0,117.49,111.64,92.72,105.6,3581.0,105.14,29364.0,26475.0,105.58,985.7,3.922,2.971,9.765,2169.0,2.655,20.415,365.4
2008-03-07 01:49:00,0.9323,63.87,2.0135,563.75,2716.0,1.0174,81.96,1307.5,1.5403,114.36718700000002,103.2,57.6,0.009747,154.15,1169.25,90.3,12720.0,1717.0,655.4,1446.25,13.73,0.9781,367.5,107.5625,117.265625,117.296875,1106.5,12059.0,117.49,111.64,92.72,105.6,3581.0,105.14,29364.0,26475.0,105.6,985.9,3.922,2.971,9.765,2169.0,2.655,20.415,365.4
2008-03-07 01:50:00,0.9323,63.87,2.0132,563.75,2716.0,1.0176,81.96,1307.5,1.5402,114.375,103.2,57.6,0.009748,154.15,1169.25,90.3,12720.0,1717.0,655.4,1444.25,13.73,0.978,367.5,107.5625,117.25,117.296875,1106.5,12059.0,117.49,111.64,92.72,105.6,3581.0,105.14,29364.0,26475.0,105.57,985.7,3.927,2.971,9.765,2169.0,2.655,20.415,365.4
2008-03-07 01:51:00,0.9327,63.86,2.0129,563.75,2716.0,1.0174,81.89,1307.5,1.5405,114.375,103.2,57.6,0.009748999999999999,154.15,1169.25,90.3,12720.0,1717.0,655.4,1445.0,13.76,0.9783,367.7,107.5625,117.25,117.28125,1106.5,12060.0,117.49,111.64,92.72,105.6,3581.0,105.14,29364.0,26475.0,105.58,986.0,3.9275,2.971,9.765,2169.0,2.655,20.44,365.4
2008-03-07 01:52:00,0.933,63.83,2.0137,563.75,2716.0,1.0174,81.88,1307.75,1.541,114.375,103.2,57.6,0.009754,154.4,1169.25,90.3,12720.0,1717.0,655.4,1445.0,13.76,0.9784,367.7,107.5625,117.25,117.28125,1106.5,12059.0,117.49,111.64,92.72,105.6,3581.0,105.14,29364.0,26475.0,105.57,986.6,3.93,2.971,9.765,2169.0,2.655,20.44,365.4
2008-03-07 01:53:00,0.9331,63.82,2.014,563.75,2720.0,1.0176,81.82,1307.75,1.5414,114.375,103.2,57.6,0.009755,154.5,1169.25,90.3,12720.0,1717.0,655.4,1445.0,13.76,0.9786,367.7,107.5625,117.25,117.28125,1106.5,12060.0,117.49,111.64,92.72,105.59,3581.0,105.14,29364.0,26475.0,105.56,986.4,3.936,2.971,9.765,2169.0,2.655,20.44,365.4
2008-03-07 01:54:00,0.9335,63.82,2.0142,563.75,2720.0,1.0175,81.8,1307.75,1.5427,114.375,103.2,57.6,0.009759,154.5,1169.25,90.3,12720.0,1717.0,655.4,1445.0,13.76,0.9788,367.7,107.5625,117.265625,117.28125,1106.25,12060.0,117.49,111.64,92.72,105.6,3581.0,105.14,29364.0,26475.0,105.56,986.4,3.9355,2.971,9.765,2169.0,2.655,20.445,365.4
2008-03-07 01:55:00,0.9326,63.82,2.0139,563.75,2720.0,1.0175,81.82,1307.5,1.5421,114.375,103.2,57.6,0.00976,154.5,1169.25,90.3,12720.0,1717.0,655.4,1445.0,13.76,0.979,367.7,107.5625,117.265625,117.28125,1106.25,12059.0,117.49,111.64,92.72,105.6,3581.0,105.14,29364.0,26475.0,105.59,986.3,3.9355,2.971,9.765,2169.0,2.655,20.45,365.4
2008-03-07 01:56:00,0.9328,63.82,2.0139,563.75,2720.0,1.0175,81.82,1307.0,1.5421,114.375,103.2,57.6,0.009761,154.5,1169.25,90.3,12720.0,1717.0,655.4,1446.25,13.76,0.9789,367.9,107.5625,117.265625,117.28125,1106.25,12057.0,117.49,111.64,92.72,105.62,3581.0,105.14,29364.0,26475.0,105.6,986.4,3.9355,2.971,9.765,2169.0,2.655,20.425,365.4
2008-03-07 01:57:00,0.9325,63.8,2.0139,563.25,2720.0,1.0175,81.82,1307.25,1.5418,114.36718700000002,103.2,57.6,0.009769,154.5,1169.25,90.3,12720.0,1717.0,655.4,1446.25,13.76,0.9792,367.5,107.57031200000002,117.28125,117.28125,1106.25,12057.0,117.49,111.64,92.72,105.65,3581.0,105.14,29364.0,26475.0,105.66,986.5,3.9385,2.971,9.765,2169.0,2.655,20.44,365.4
2008-03-07 01:58:00,0.9322,63.8,2.0138,563.25,2720.0,1.0175,81.8,1307.0,1.542,114.375,103.2,57.6,0.009770000000000001,154.45,1169.25,90.3,12720.0,1715.5,655.4,1446.25,13.75,0.9795,367.5,107.57031200000002,117.265625,117.296875,1106.25,12055.0,117.49,111.64,92.72,105.65,3581.0,105.14,29364.0,26475.0,105.64,986.3,3.943,2.973,9.765,2169.0,2.6569,20.44,365.4
2008-03-07 01:59:00,0.9322,63.8,2.0139,563.25,2721.0,1.0183,81.8,1306.5,1.5421,114.375,103.2,57.6,0.009773,154.45,1169.25,90.3,12720.0,1715.5,655.4,1446.25,13.75,0.9799,367.5,107.57031200000002,117.28125,117.296875,1106.25,12055.0,117.49,111.64,92.72,105.65,3581.0,105.14,29364.0,26475.0,105.65,986.2,3.945,2.9727,9.765,2169.0,2.6564,20.455,365.4
2008-03-07 02:00:00,0.9317,63.8,2.0135,563.25,2721.0,1.0181,81.78,1306.5,1.5419,114.375,103.2,57.6,0.009772,154.45,1169.25,90.3,12720.0,1715.5,655.4,1446.25,13.76,0.9794,367.5,107.57031200000002,117.296875,117.296875,1106.25,12055.0,117.49,111.64,92.72,105.65,3581.0,105.14,29364.0,26475.0,105.64,986.2,3.9435,2.9727,9.765,2169.0,2.6564,20.445,365.4
2008-03-07 02:01:00,0.9315,63.8,2.0133,563.25,2721.0,1.0175,81.78,1306.25,1.5414,114.36718700000002,103.2,57.6,0.009767,154.45,1169.25,90.3,12720.0,1715.5,655.4,1446.25,13.76,0.9793,367.5,107.5625,117.28125,117.28125,1106.0,12055.0,117.49,111.64,92.72,105.65,3581.0,105.14,29364.0,26475.0,105.65,986.7,3.944,2.9727,9.765,2169.0,2.6564,20.475,365.4
2008-03-07 02:02:00,0.9314,63.8,2.0136,563.25,2721.0,1.0174,81.85,1306.0,1.5412,114.36718700000002,103.2,57.6,0.009764,154.45,1169.25,90.3,12720.0,1715.5,655.4,1446.25,13.76,0.9792,367.5,107.5625,117.28125,117.28125,1106.0,12052.0,117.49,111.64,92.72,105.65,3583.0,105.14,29364.0,26475.0,105.64,986.6,3.944,2.9727,9.765,2169.0,2.6564,20.48,365.4
2008-03-07 02:03:00,0.9314,63.8,2.0137,563.25,2738.0,1.0174,82.21,1306.5,1.5411,114.375,103.2,57.6,0.009759,154.45,1169.25,90.3,12720.0,1714.75,655.4,1446.25,13.78,0.9791,367.5,107.5625,117.265625,117.265625,1105.25,12053.0,117.47,111.63,92.72,105.65,3582.0,105.14,29364.0,26475.0,105.64,986.4,3.941,2.9699,9.765,2169.0,2.6564,20.465,365.4
2008-03-07 02:04:00,0.9315,63.78,2.0132,563.75,2738.0,1.0174,82.21,1306.0,1.5406,114.36718700000002,103.2,57.6,0.009759,154.45,1169.25,90.3,12720.0,1715.0,655.4,1445.0,13.81,0.9785,367.5,107.5625,117.28125,117.265625,1105.25,12049.0,117.45,111.62,92.72,105.65,3584.0,105.14,29364.0,26475.0,105.64,986.2,3.943,2.9699,9.765,2169.0,2.6564,20.46,365.4
2008-03-07 02:05:00,0.9321,63.78,2.0135,563.75,2738.0,1.0171,82.21,1306.0,1.5409,114.36718700000002,103.2,57.6,0.009761,154.35,1169.25,90.3,12720.0,1714.5,655.4,1445.0,13.81,0.9785,367.5,107.5625,117.25,117.25,1105.25,12051.0,117.44,111.62,92.72,105.65,3586.0,105.14,29364.0,26475.0,105.64,986.0,3.943,2.9699,9.765,2169.0,2.6564,20.45,365.4
