,@AD#,@BO#,@BP#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@MFS#,@MME#,@NIY#,@NKD#,@NQ#,@RTY#,@S#,@SB#,@SF#,@SM#,@TU#,@TY#,@UB#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,IHO#,LRC#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2011-01-07 00:58:00,0.9851,57.11,1.5431,599.75,2828.0,1.0011,140.75,1270.0,1.2983,117.33593700000002,123.375,79.45,0.011983,232.6,857.0,106.525,1643.0,1149.8,10530.0,10580.0,2276.5,790.4,1374.75,30.31,1.0361,368.2,109.265625,119.875,123.53125,120.21875,18.6,784.25,11650.0,125.9,118.9,108.18,88.63,93.81,2823.0,108.96,2.5025,2010.0,94.12,1926.0,88.62,1369.3,4.307,2.5142,4.391,1728.5,2.4465,28.95,735.7
2011-01-07 00:59:00,0.985,57.11,1.543,599.75,2828.0,1.0011,140.75,1270.25,1.2982,117.33593700000002,123.375,79.45,0.01198,232.6,857.0,106.525,1643.0,1149.8,10530.0,10580.0,2277.0,790.6,1375.5,30.31,1.0361,368.2,109.265625,119.875,123.53125,120.1875,18.6,784.25,11650.0,125.9,118.9,108.18,88.63,93.81,2823.0,108.96,2.5025,2010.0,94.12,1926.0,88.62,1369.5,4.306,2.5142,4.391,1728.5,2.4465,28.95,735.7
2011-01-07 01:00:00,0.9849,57.02,1.5431,599.75,2828.0,1.0011,140.75,1270.25,1.298,117.33593700000002,123.375,79.45,0.01198,232.6,857.0,106.525,1643.0,1149.8,10530.0,10580.0,2277.0,790.6,1374.0,30.31,1.0363,367.6,109.265625,119.859375,123.53125,120.1875,18.6,784.25,11651.0,125.9,118.9,108.18,88.6,93.81,2823.0,108.96,2.5025,2010.0,94.12,1926.0,88.59,1369.4,4.306,2.5142,4.391,1728.5,2.4465,28.945,735.7
2011-01-07 01:01:00,0.985,57.02,1.5429,600.0,2828.0,1.0011,140.85,1270.25,1.2982,117.34375,123.375,79.45,0.011981,232.6,857.0,106.525,1643.0,1149.8,10540.0,10580.0,2277.0,790.6,1373.5,30.31,1.0362,367.6,109.265625,119.875,123.53125,120.1875,18.6,784.25,11651.0,125.9,118.9,108.18,88.6,93.81,2823.0,108.96,2.5025,2010.0,94.12,1926.0,88.6,1369.6,4.3035,2.5142,4.391,1728.5,2.4441,28.945,735.7
2011-01-07 01:02:00,0.9849,57.05,1.5429,600.0,2828.0,1.0011,140.85,1270.25,1.2983,117.34375,123.375,79.45,0.011978,232.6,857.0,106.525,1643.0,1149.8,10540.0,10580.0,2277.25,790.6,1372.25,30.31,1.0362,367.7,109.265625,119.875,123.53125,120.1875,18.6,784.25,11651.0,125.9,118.9,108.18,88.59,93.81,2823.0,108.96,2.5025,2010.0,94.12,1926.0,88.58,1369.3,4.3015,2.5142,4.391,1728.5,2.4438,28.945,735.7
2011-01-07 01:03:00,0.985,57.0,1.5428,598.0,2828.0,1.0012,140.85,1270.25,1.2981,117.34375,123.375,79.45,0.011976,232.6,857.0,106.525,1643.0,1149.8,10545.0,10580.0,2277.25,790.7,1371.25,30.31,1.0362,367.0,109.265625,119.875,123.53125,120.1875,18.6,782.75,11653.0,125.9,118.9,108.18,88.59,93.77,2823.0,108.96,2.5025,2010.0,94.12,1926.0,88.58,1369.1,4.3015,2.5142,4.391,1728.5,2.4438,28.915,735.7
2011-01-07 01:04:00,0.985,57.0,1.5427,598.0,2828.0,1.0011,140.85,1270.5,1.2981,117.35156200000002,123.375,79.45,0.011981,232.6,857.0,106.525,1643.0,1149.8,10545.0,10580.0,2277.25,791.0,1371.0,30.31,1.0362,366.9,109.265625,119.875,123.53125,120.1875,18.6,784.0,11653.0,125.9,118.9,108.18,88.6,93.78,2823.0,108.96,2.5025,2010.0,94.12,1926.0,88.59,1369.1,4.3005,2.5108,4.391,1727.8,2.4438,28.91,735.7
2011-01-07 01:05:00,0.985,57.0,1.5424,598.5,2828.0,1.0011,140.85,1270.25,1.2983,117.35156200000002,123.375,79.45,0.011983,232.6,857.0,106.525,1643.0,1149.8,10545.0,10580.0,2277.25,791.0,1371.0,30.31,1.0362,366.9,109.27343700000002,119.875,123.53125,120.1875,18.6,784.0,11653.0,125.9,118.9,108.18,88.6,93.76,2823.0,108.96,2.5025,2010.0,94.12,1926.0,88.59,1368.8,4.3045,2.5108,4.391,1727.5,2.4438,28.89,735.7
2011-01-07 01:06:00,0.9851,57.06,1.5424,598.75,2828.0,1.0011,140.9,1270.25,1.2984,117.35156200000002,123.375,79.45,0.011983,232.6,857.0,106.525,1643.0,1149.8,10545.0,10580.0,2277.25,791.0,1373.0,30.31,1.0362,367.3,109.27343700000002,119.890625,123.53125,120.1875,18.6,783.5,11653.0,125.9,118.9,108.18,88.6,93.77,2823.0,108.96,2.5025,2010.0,94.12,1926.0,88.58,1368.6,4.303,2.5108,4.391,1727.5,2.4438,28.895,735.7
2011-01-07 01:07:00,0.9852,57.0,1.5425,599.0,2828.0,1.0011,140.9,1270.5,1.2984,117.35156200000002,123.375,79.45,0.011983,232.6,857.0,106.525,1643.0,1149.8,10545.0,10580.0,2277.25,791.0,1371.0,30.31,1.0362,367.3,109.27343700000002,119.890625,123.53125,120.1875,18.6,783.5,11653.0,125.9,118.9,108.18,88.6,93.75,2823.0,108.96,2.5025,2010.0,94.12,1926.0,88.59,1368.7,4.3015,2.5108,4.391,1727.5,2.4438,28.895,735.7
2011-01-07 01:08:00,0.9853,56.96,1.5426,598.75,2828.0,1.0012,140.9,1270.75,1.2986,117.35156200000002,123.375,79.45,0.011984999999999999,232.6,857.0,106.525,1643.0,1149.8,10545.0,10580.0,2277.25,791.0,1371.0,30.31,1.0362,367.3,109.27343700000002,119.875,123.53125,120.1875,18.6,783.5,11653.0,125.9,118.9,108.18,88.6,93.74,2823.0,108.96,2.5025,2010.0,94.12,1926.0,88.58,1368.7,4.3025,2.5108,4.391,1727.5,2.4438,28.9,735.7
2011-01-07 01:09:00,0.9853,57.0,1.5423,598.75,2828.0,1.0013,140.9,1270.5,1.2987,117.35156200000002,123.375,79.45,0.011984999999999999,232.6,857.0,106.525,1643.0,1149.8,10545.0,10580.0,2277.0,791.0,1372.0,30.31,1.0362,367.3,109.27343700000002,119.875,123.53125,120.1875,18.6,783.5,11653.0,125.9,118.9,108.18,88.6,93.75,2823.0,108.96,2.5025,2010.0,94.12,1926.0,88.58,1368.7,4.3,2.5108,4.3919999999999995,1727.5,2.4438,28.895,735.7
2011-01-07 01:10:00,0.9853,56.96,1.5426,598.75,2828.0,1.0013,141.0,1270.5,1.2988,117.35156200000002,123.375,79.45,0.011984,232.6,857.0,106.525,1643.0,1149.8,10545.0,10580.0,2277.0,791.0,1371.0,30.31,1.0362,367.3,109.27343700000002,119.875,123.53125,120.1875,18.6,783.0,11653.0,125.9,118.9,108.18,88.58,93.75,2823.0,108.96,2.5025,2010.0,94.12,1926.0,88.55,1368.7,4.2965,2.51,4.388999999999999,1726.4,2.4438,28.89,735.7
2011-01-07 01:11:00,0.9853,56.98,1.5425,599.75,2828.0,1.0012,141.0,1270.5,1.2987,117.34375,123.375,79.45,0.011983,232.6,857.0,106.525,1643.0,1149.8,10550.0,10580.0,2277.0,791.0,1372.0,30.31,1.0362,367.3,109.27343700000002,119.875,123.53125,120.1875,18.6,783.0,11653.0,125.9,118.9,108.18,88.58,93.76,2823.0,108.96,2.5025,2010.0,94.12,1926.0,88.55,1368.6,4.2995,2.51,4.387,1725.8,2.4438,28.88,735.7
2011-01-07 01:12:00,0.9852,56.98,1.5425,599.75,2828.0,1.0012,141.0,1270.5,1.2986,117.34375,123.375,79.45,0.011984,232.6,857.0,106.525,1643.0,1149.8,10550.0,10580.0,2277.0,791.0,1372.0,30.31,1.0362,367.3,109.27343700000002,119.875,123.53125,120.1875,18.6,783.0,11653.0,125.9,118.9,108.18,88.57,93.76,2823.0,108.96,2.5025,2010.0,94.12,1926.0,88.56,1368.6,4.302,2.51,4.387,1725.8,2.4438,28.885,735.7
2011-01-07 01:13:00,0.9852,56.98,1.5426,599.75,2828.0,1.0012,141.0,1270.5,1.2986,117.34375,123.375,79.45,0.011982,232.6,857.0,106.525,1643.0,1149.8,10550.0,10580.0,2276.75,791.0,1371.5,30.31,1.0362,367.3,109.27343700000002,119.875,123.53125,120.1875,18.6,783.0,11653.0,125.9,118.9,108.18,88.59,93.79,2823.0,108.96,2.5025,2010.0,94.12,1926.0,88.59,1368.5,4.2975,2.5129,4.388,1727.7,2.4438,28.88,735.7
2011-01-07 01:14:00,0.9851,57.02,1.5424,599.75,2828.0,1.0012,141.0,1270.5,1.2986,117.34375,123.375,79.45,0.011981,232.6,857.0,106.525,1643.0,1149.8,10550.0,10580.0,2276.5,791.0,1371.5,30.31,1.0362,367.0,109.27343700000002,119.875,123.53125,120.1875,18.6,783.0,11653.0,125.9,118.9,108.18,88.59,93.82,2823.0,108.96,2.5025,2010.0,94.12,1926.0,88.59,1368.4,4.2965,2.5129,4.388999999999999,1726.4,2.4438,28.88,735.7
2011-01-07 01:15:00,0.9851,57.0,1.5425,599.75,2828.0,1.0012,141.0,1270.5,1.2985,117.34375,123.375,79.45,0.011982,232.6,857.0,106.525,1643.0,1149.8,10550.0,10580.0,2276.5,791.0,1371.0,30.31,1.0362,367.0,109.27343700000002,119.890625,123.53125,120.1875,18.6,783.0,11653.0,125.9,118.9,108.18,88.59,93.8,2823.0,108.96,2.5025,2010.0,94.12,1926.0,88.58,1368.6,4.2965,2.5129,4.388999999999999,1726.4,2.4438,28.89,735.7
2011-01-07 01:16:00,0.9852,57.0,1.5425,599.25,2828.0,1.0013,140.9,1270.75,1.2987,117.34375,123.375,79.45,0.011984,232.6,854.5,106.525,1643.0,1149.8,10550.0,10580.0,2276.5,791.0,1370.25,30.31,1.0362,367.0,109.27343700000002,119.890625,123.53125,120.1875,18.6,782.75,11653.0,125.9,118.9,108.18,88.59,93.8,2823.0,108.96,2.5025,2010.0,94.12,1926.0,88.55,1368.5,4.2915,2.5129,4.388999999999999,1726.4,2.4438,28.89,735.7
2011-01-07 01:17:00,0.9851,57.0,1.5427,599.0,2828.0,1.0013,140.9,1270.5,1.2989,117.34375,123.375,79.45,0.011983,232.6,854.5,106.525,1643.0,1149.8,10550.0,10580.0,2276.5,791.0,1370.0,30.31,1.0362,367.0,109.27343700000002,119.890625,123.53125,120.21875,18.6,782.5,11653.0,125.9,118.9,108.18,88.54,93.8,2823.0,108.96,2.5025,2010.0,94.12,1926.0,88.53,1368.5,4.2875,2.5127,4.388999999999999,1726.4,2.4438,28.885,735.7
2011-01-07 01:18:00,0.985,56.93,1.5426,598.75,2828.0,1.0011,140.9,1270.25,1.2987,117.34375,123.375,79.45,0.011984,232.6,854.0,106.525,1643.0,1149.8,10550.0,10580.0,2276.5,791.0,1370.75,30.31,1.0362,367.0,109.27343700000002,119.875,123.53125,120.21875,18.6,782.5,11652.0,125.9,118.9,108.18,88.48,93.74,2823.0,108.96,2.5025,2010.0,94.12,1926.0,88.48,1367.5,4.285,2.5115,4.388999999999999,1726.4,2.4438,28.845,735.7
2011-01-07 01:19:00,0.985,56.89,1.5426,598.75,2828.0,1.0011,140.9,1270.25,1.2987,117.33593700000002,123.375,79.45,0.011984,232.6,853.5,106.525,1643.0,1149.8,10550.0,10580.0,2276.25,791.0,1370.0,30.31,1.0362,367.0,109.27343700000002,119.875,123.53125,120.21875,18.6,782.5,11650.0,125.9,118.9,108.18,88.48,93.76,2823.0,108.96,2.5025,2010.0,94.12,1926.0,88.48,1367.6,4.275,2.5115,4.388999999999999,1726.4,2.4438,28.855,735.7
2011-01-07 01:20:00,0.9851,56.86,1.5427,598.75,2828.0,1.0011,140.9,1270.0,1.2989,117.33593700000002,123.375,79.45,0.011983,232.6,853.5,106.525,1643.0,1149.8,10550.0,10580.0,2276.25,791.0,1370.0,30.31,1.0363,366.8,109.28125,119.875,123.53125,120.21875,18.6,782.0,11650.0,125.9,118.9,108.18,88.45,93.72,2823.0,108.96,2.5025,2010.0,94.12,1926.0,88.44,1366.8,4.2725,2.5108,4.388,1726.4,2.4438,28.83,735.7
2011-01-07 01:21:00,0.9851,56.86,1.543,598.25,2828.0,1.0011,140.75,1270.25,1.2988,117.33593700000002,123.375,79.45,0.011982,232.6,853.5,106.475,1643.0,1149.8,10550.0,10580.0,2276.25,791.0,1370.5,30.31,1.0363,367.2,109.28125,119.875,123.53125,120.21875,18.6,781.75,11649.0,125.9,118.9,108.18,88.45,93.74,2823.0,108.96,2.5025,2010.0,94.12,1926.0,88.45,1367.4,4.2735,2.5115,4.387,1725.0,2.4438,28.84,735.7
2011-01-07 01:22:00,0.9851,56.86,1.5429,598.25,2828.0,1.0011,140.75,1270.25,1.299,117.33593700000002,123.375,79.45,0.011983,232.6,853.5,106.475,1643.0,1149.8,10550.0,10580.0,2276.5,791.0,1370.0,30.31,1.0365,367.2,109.28125,119.875,123.53125,120.21875,18.6,782.25,11649.0,125.9,118.9,108.18,88.44,93.74,2823.0,108.96,2.5025,2010.0,94.12,1926.0,88.46,1367.8,4.275,2.5122,4.387,1725.9,2.4438,28.87,735.7
2011-01-07 01:23:00,0.9851,56.87,1.543,598.25,2828.0,1.0012,140.75,1270.25,1.299,117.33593700000002,123.375,79.45,0.011984,232.6,853.5,106.475,1643.0,1149.8,10550.0,10580.0,2276.5,791.0,1370.0,30.31,1.0365,367.4,109.28125,119.875,123.53125,120.21875,18.6,782.0,11649.0,125.9,118.9,108.18,88.48,93.72,2823.0,108.96,2.5025,2010.0,94.12,1926.0,88.47,1368.3,4.2785,2.513,4.387,1725.9,2.4438,28.865,735.7
2011-01-07 01:24:00,0.985,56.85,1.5431,598.5,2828.0,1.0009,140.75,1270.0,1.2988,117.34375,123.375,79.45,0.011984999999999999,232.6,853.5,106.475,1643.0,1149.8,10550.0,10580.0,2275.75,791.0,1370.0,30.31,1.0367,367.2,109.28125,119.875,123.53125,120.21875,18.6,782.0,11647.0,125.9,118.9,108.18,88.39,93.74,2823.0,108.96,2.5025,2010.0,94.12,1926.0,88.38,1368.0,4.276,2.5106,4.387,1727.7,2.4438,28.85,735.7
2011-01-07 01:25:00,0.9849,56.86,1.543,598.25,2828.0,1.0009,140.75,1270.0,1.2985,117.34375,123.375,79.45,0.011984,232.6,853.5,106.475,1643.0,1149.8,10550.0,10580.0,2275.75,791.0,1369.75,30.31,1.0366,367.2,109.28125,119.875,123.53125,120.21875,18.6,781.5,11647.0,125.9,118.9,108.18,88.38,93.74,2823.0,108.96,2.5025,2010.0,94.12,1926.0,88.36,1368.0,4.278,2.5106,4.387,1727.7,2.4438,28.85,735.7
2011-01-07 01:26:00,0.9849,56.86,1.543,598.25,2828.0,1.0009,140.75,1270.0,1.2985,117.34375,123.375,79.45,0.011984999999999999,232.6,853.5,106.475,1643.0,1149.8,10550.0,10580.0,2276.25,791.0,1369.25,30.31,1.0366,367.2,109.28125,119.875,123.53125,120.1875,18.6,781.5,11647.0,125.9,118.9,108.18,88.37,93.7,2823.0,108.96,2.5025,2010.0,94.12,1926.0,88.35,1367.5,4.2775,2.51,4.388,1726.3,2.4438,28.78,735.7
2011-01-07 01:27:00,0.9849,56.8,1.5429,598.25,2828.0,1.0008,140.69,1269.75,1.2985,117.34375,123.375,79.45,0.011984,232.6,853.5,106.475,1643.0,1149.8,10550.0,10580.0,2275.75,791.0,1368.75,30.31,1.0366,367.2,109.28125,119.875,123.53125,120.1875,18.6,781.5,11645.0,125.9,118.9,108.18,88.35,93.7,2823.0,108.96,2.5025,2010.0,94.12,1926.0,88.36,1367.7,4.2775,2.51,4.388,1726.3,2.4436,28.8,735.7
2011-01-07 01:28:00,0.985,56.8,1.543,598.25,2828.0,1.0009,140.69,1270.0,1.2985,117.34375,123.375,79.45,0.011986,232.6,853.5,106.475,1643.0,1149.8,10550.0,10580.0,2275.75,791.0,1368.5,30.31,1.0366,366.6,109.28125,119.875,123.53125,120.1875,18.6,781.5,11645.0,125.9,118.9,108.18,88.35,93.76,2823.0,108.96,2.5025,2010.0,94.12,1926.0,88.37,1367.7,4.2775,2.51,4.388,1726.4,2.4436,28.77,735.7
2011-01-07 01:29:00,0.9849,56.8,1.5431,598.5,2828.0,1.0009,140.69,1269.75,1.2984,117.34375,123.375,79.45,0.011984999999999999,232.6,853.5,106.475,1643.0,1149.8,10550.0,10580.0,2275.75,790.3,1368.0,30.31,1.0365,366.6,109.28125,119.875,123.53125,120.1875,18.6,781.5,11647.0,125.9,118.9,108.18,88.35,93.73,2823.0,108.96,2.5025,2010.0,94.12,1926.0,88.34,1366.9,4.274,2.511,4.388,1726.3,2.4436,28.69,735.7
2011-01-07 01:30:00,0.9849,56.8,1.543,598.25,2828.0,1.0008,140.69,1270.0,1.2986,117.34375,123.375,79.45,0.011984999999999999,232.6,853.0,106.475,1643.0,1149.8,10550.0,10580.0,2275.5,790.3,1367.75,30.31,1.0365,366.5,109.28125,119.875,123.53125,120.1875,18.6,781.0,11647.0,125.9,118.9,108.18,88.35,93.73,2823.0,108.96,2.5025,2010.0,94.12,1926.0,88.34,1366.1,4.274,2.5109,4.3919999999999995,1728.0,2.4436,28.72,735.7
2011-01-07 01:31:00,0.9849,56.81,1.5429,598.25,2828.0,1.0008,140.69,1270.0,1.2986,117.34375,123.375,79.45,0.011984999999999999,232.6,853.0,106.475,1643.0,1149.8,10550.0,10580.0,2275.5,790.3,1367.75,30.31,1.0365,366.5,109.28125,119.875,123.53125,120.1875,18.6,782.0,11647.0,125.9,118.9,108.18,88.35,93.7,2823.0,108.96,2.5025,2010.0,94.12,1926.0,88.34,1366.9,4.2725,2.5108,4.388,1728.0,2.4436,28.76,735.7
2011-01-07 01:32:00,0.9846,56.74,1.543,597.75,2828.0,1.0007,140.69,1270.0,1.2985,117.35156200000002,123.375,79.45,0.011984999999999999,232.6,853.0,106.475,1643.0,1149.8,10550.0,10580.0,2275.5,790.4,1367.5,30.31,1.0362,366.5,109.28125,119.875,123.53125,120.21875,18.6,781.0,11647.0,125.9,118.9,108.18,88.35,93.72,2823.0,108.96,2.5025,2010.0,94.12,1926.0,88.36,1366.5,4.2705,2.5108,4.387,1728.0,2.4436,28.77,735.7
2011-01-07 01:33:00,0.9847,56.7,1.5432,597.5,2828.0,1.0007,140.61,1269.75,1.2983,117.34375,123.375,79.45,0.011984999999999999,232.6,853.0,106.475,1643.0,1149.8,10550.0,10580.0,2275.75,790.4,1366.5,30.31,1.0359,366.5,109.28125,119.875,123.53125,120.21875,18.6,781.0,11647.0,125.9,118.9,108.18,88.35,93.72,2823.0,108.96,2.5025,2010.0,94.12,1926.0,88.37,1366.0,4.2745,2.5108,4.387,1728.0,2.4436,28.74,735.7
2011-01-07 01:34:00,0.9847,56.7,1.5431,597.5,2828.0,1.0007,140.61,1270.0,1.2983,117.34375,123.375,79.45,0.011984999999999999,232.6,853.0,106.475,1643.0,1149.8,10550.0,10575.0,2275.75,790.4,1366.5,30.31,1.0359,366.5,109.28125,119.875,123.53125,120.21875,18.6,781.0,11648.0,125.9,118.9,108.18,88.35,93.72,2823.0,108.96,2.5025,2010.0,94.12,1926.0,88.34,1366.5,4.2775,2.5108,4.387,1728.0,2.4436,28.765,735.7
2011-01-07 01:35:00,0.9847,56.73,1.5429,598.0,2828.0,1.0007,140.61,1270.0,1.2983,117.34375,123.375,79.45,0.011986,232.6,853.0,106.475,1643.0,1149.8,10540.0,10570.0,2275.75,790.4,1367.0,30.31,1.0356,366.5,109.28125,119.875,123.53125,120.21875,18.6,781.25,11646.0,125.9,118.9,108.18,88.35,93.72,2823.0,108.96,2.5025,2010.0,94.12,1926.0,88.37,1366.5,4.275,2.5108,4.387,1728.0,2.4436,28.76,735.7
2011-01-07 01:36:00,0.9848,56.73,1.5429,598.25,2828.0,1.0007,140.61,1269.75,1.2983,117.34375,123.375,79.45,0.011984,232.6,853.0,106.475,1643.0,1149.8,10540.0,10570.0,2275.75,790.4,1367.25,30.31,1.0356,366.5,109.27343700000002,119.875,123.53125,120.21875,18.6,781.25,11646.0,125.9,118.9,108.18,88.35,93.72,2823.0,108.96,2.5025,2010.0,94.12,1926.0,88.37,1367.2,4.2785,2.5108,4.387,1728.0,2.4436,28.785,735.7
2011-01-07 01:37:00,0.9849,56.73,1.5429,598.25,2828.0,1.0007,140.62,1269.75,1.2988,117.35156200000002,123.375,79.45,0.011984999999999999,232.6,853.0,106.475,1643.0,1149.8,10540.0,10570.0,2275.75,790.4,1367.25,30.31,1.0357,366.5,109.27343700000002,119.890625,123.53125,120.21875,18.6,782.0,11646.0,125.9,118.9,108.18,88.35,93.76,2823.0,108.96,2.5025,2010.0,94.12,1926.0,88.45,1367.3,4.28,2.5108,4.387,1728.0,2.4436,28.8,735.7
2011-01-07 01:38:00,0.9849,56.86,1.543,598.0,2828.0,1.0008,140.4,1269.75,1.2988,117.35156200000002,123.375,79.45,0.011986,232.6,853.0,106.475,1643.0,1149.8,10545.0,10570.0,2275.75,790.4,1367.25,30.31,1.0358,365.7,109.27343700000002,119.890625,123.53125,120.21875,18.6,782.0,11646.0,125.9,118.9,108.18,88.35,93.86,2823.0,108.96,2.5025,2010.0,94.12,1926.0,88.49,1367.5,4.2815,2.5108,4.387,1732.0,2.4436,28.805,735.7
2011-01-07 01:39:00,0.9852,56.86,1.543,599.25,2828.0,1.0009,140.25,1269.75,1.299,117.35156200000002,123.375,79.45,0.011986,232.6,853.0,106.475,1643.0,1149.8,10545.0,10570.0,2275.5,790.4,1368.0,30.31,1.0359,365.7,109.27343700000002,119.890625,123.53125,120.21875,18.6,782.0,11646.0,125.9,118.9,108.18,88.35,93.83,2823.0,108.96,2.5025,2010.0,94.12,1926.0,88.48,1367.6,4.282,2.5108,4.388999999999999,1732.0,2.4436,28.825,735.7
2011-01-07 01:40:00,0.9852,56.86,1.5434,599.0,2828.0,1.0009,140.14,1269.75,1.299,117.35156200000002,123.375,79.45,0.011986,232.6,853.0,106.475,1643.0,1149.8,10545.0,10570.0,2275.5,790.4,1367.5,30.31,1.036,365.6,109.27343700000002,119.890625,123.53125,120.21875,18.6,782.0,11646.0,125.9,118.9,108.18,88.45,93.85,2823.0,108.96,2.5025,2010.0,94.12,1926.0,88.5,1367.7,4.2805,2.5108,4.388999999999999,1732.0,2.4436,28.835,735.7
2011-01-07 01:41:00,0.9853,56.92,1.5434,599.0,2828.0,1.001,140.13,1270.0,1.299,117.359375,123.375,79.45,0.011988,232.6,853.0,106.475,1643.0,1149.8,10545.0,10570.0,2275.5,790.5,1367.25,30.31,1.036,365.7,109.27343700000002,119.890625,123.53125,120.21875,18.6,782.0,11646.0,125.9,118.9,108.18,88.45,93.85,2823.0,108.96,2.5025,2010.0,94.12,1926.0,88.5,1367.3,4.28,2.5108,4.388999999999999,1732.0,2.4436,28.825,735.7
2011-01-07 01:42:00,0.9852,56.9,1.5436,598.75,2828.0,1.001,140.25,1270.0,1.299,117.359375,123.375,79.45,0.011989,232.6,853.0,106.475,1643.0,1149.8,10545.0,10570.0,2276.0,790.5,1367.0,30.31,1.036,365.5,109.27343700000002,119.890625,123.53125,120.21875,18.6,782.0,11645.0,125.9,118.9,108.18,88.5,93.79,2823.0,108.96,2.5025,2010.0,94.12,1926.0,88.48,1367.1,4.2795,2.5108,4.39,1732.0,2.4436,28.815,735.7
2011-01-07 01:43:00,0.9851,56.9,1.5434,599.0,2828.0,1.001,140.25,1270.0,1.2988,117.359375,123.375,79.45,0.011987000000000001,232.6,853.0,106.475,1643.0,1149.8,10545.0,10570.0,2276.0,790.5,1367.5,30.31,1.0356,365.5,109.27343700000002,119.875,123.53125,120.21875,18.6,782.0,11646.0,125.9,118.9,108.18,88.5,93.79,2823.0,108.96,2.5025,2010.0,94.12,1926.0,88.48,1367.3,4.2795,2.5108,4.39,1732.0,2.4436,28.795,735.7
2011-01-07 01:44:00,0.9851,56.92,1.5432,599.0,2828.0,1.001,140.2,1270.0,1.2986,117.35156200000002,123.375,79.45,0.011986,232.6,853.0,106.475,1643.0,1149.8,10545.0,10580.0,2276.0,790.5,1367.5,30.31,1.0356,365.6,109.27343700000002,119.875,123.53125,120.1875,18.6,782.0,11646.0,125.9,118.9,108.18,88.44,93.77,2823.0,108.96,2.5025,2010.0,94.12,1926.0,88.45,1366.9,4.2765,2.5108,4.39,1732.0,2.4436,28.81,735.7
2011-01-07 01:45:00,0.9848,56.92,1.5432,599.0,2828.0,1.001,140.2,1270.25,1.2984,117.34375,123.375,79.45,0.011986,232.6,853.0,106.65,1643.0,1149.8,10545.0,10585.0,2276.25,791.4,1367.25,30.31,1.0355,365.6,109.27343700000002,119.875,123.53125,120.1875,18.6,782.0,11647.0,125.9,118.9,108.18,88.44,93.78,2823.0,108.96,2.5025,2010.0,94.12,1926.0,88.44,1367.0,4.277,2.5108,4.39,1732.0,2.4436,28.815,735.7
2011-01-07 01:46:00,0.9851,56.92,1.5433,599.25,2828.0,1.001,140.25,1270.5,1.2986,117.34375,123.375,79.45,0.011986,232.6,853.0,106.65,1643.0,1149.8,10545.0,10585.0,2277.0,792.0,1367.25,30.31,1.036,365.6,109.27343700000002,119.875,123.53125,120.15625,18.6,782.0,11652.0,125.9,118.9,108.18,88.4,93.78,2823.0,108.96,2.5025,2010.0,94.12,1926.0,88.45,1367.5,4.2795,2.5108,4.39,1732.0,2.4436,28.815,735.7
2011-01-07 01:47:00,0.9855,56.93,1.5438,599.5,2828.0,1.0014,140.5,1270.5,1.2993,117.34375,123.375,79.45,0.011986,232.6,853.0,106.65,1643.0,1149.8,10545.0,10590.0,2277.0,791.8,1368.0,30.31,1.0363,365.8,109.265625,119.875,123.53125,120.1875,18.6,783.0,11651.0,125.9,118.9,108.18,88.4,93.8,2823.0,108.96,2.5025,2010.0,94.12,1926.0,88.49,1367.6,4.283,2.5108,4.39,1732.0,2.4436,28.81,735.7
2011-01-07 01:48:00,0.9856,56.9,1.5436,599.5,2828.0,1.0012,140.0,1270.5,1.2994,117.34375,123.375,79.45,0.011986,232.6,853.0,106.65,1643.0,1149.8,10545.0,10595.0,2277.0,791.8,1368.0,30.31,1.0363,365.8,109.265625,119.875,123.53125,120.15625,18.6,783.0,11651.0,125.9,118.9,108.18,88.4,93.81,2823.0,108.96,2.5025,2010.0,94.12,1926.0,88.48,1367.4,4.2855,2.5108,4.39,1732.0,2.4436,28.81,735.7
2011-01-07 01:49:00,0.9853,56.93,1.5435,599.75,2828.0,1.0011,140.04,1270.5,1.299,117.34375,123.375,79.45,0.011986,232.6,853.0,106.65,1643.0,1149.8,10545.0,10595.0,2276.5,791.4,1369.25,30.31,1.0361,365.8,109.265625,119.875,123.53125,120.1875,18.6,783.25,11651.0,125.9,118.9,108.18,88.4,93.81,2823.0,108.96,2.5025,2010.0,94.12,1926.0,88.49,1367.6,4.283,2.5108,4.3919999999999995,1730.2,2.4436,28.81,735.7
2011-01-07 01:50:00,0.9853,56.93,1.5435,600.0,2828.0,1.0011,140.05,1270.5,1.2991,117.34375,123.375,79.45,0.011986,232.6,853.0,106.65,1643.0,1149.8,10545.0,10595.0,2276.5,791.4,1369.5,30.31,1.0363,365.8,109.265625,119.875,123.53125,120.1875,18.6,783.25,11650.0,125.9,118.9,108.18,88.4,93.81,2823.0,108.96,2.5025,2010.0,94.12,1926.0,88.49,1367.8,4.283,2.5108,4.3919999999999995,1730.2,2.4436,28.82,735.7
